"post_id","Page.Likes.at.Posting","Likes","Comments","Shares","Love","Wow","Haha","Sad","Angry","Thankful","Post.Views","Total.Views","language","plurality","unigrams_total","gna_unigrams","lna_unigrams","bigrams_total","gna_bigrams","lna_bigrams","post_date","page_id"
12502,NA,22,0,0,0,0,0,0,0,0,0,0,"arabic","Libya",19,0,0,14,0,0,2019-04-13,1130
12503,1246102,26,1,0,0,0,0,0,0,0,0,0,"arabic","Egypt",19,0,0,12,0,0,2019-04-13,996
12504,127500,169,3,0,0,0,0,0,0,0,0,0,"arabic","Libya",31,0,0,11,0,0,2019-04-13,1478
12505,571596,2,1,0,0,0,0,0,0,0,0,0,"arabic","Tunisia",21,0,0,13,0,0,2019-04-13,517
12506,19446424,55,0,0,1,0,1,0,0,0,0,0,"arabic","UAE",23,0,0,15,0,0,2019-04-12,763
12507,1139900,2,0,0,0,0,0,0,0,0,0,0,"arabic","Egypt",29,0,7,17,0,2,2019-04-09,71
12508,281338,10,0,0,0,0,0,0,0,0,0,0,"arabic","Egypt",25,0,0,14,0,0,2019-04-09,998
12509,NA,19,0,0,0,0,0,0,1,0,0,0,"arabic","Libya",26,0,0,19,0,0,2019-04-09,1130
12510,113315,2,0,0,0,0,0,0,0,0,0,0,"arabic","Egypt",15,0,0,7,0,0,2019-04-09,985
12511,608356,292,4,0,0,0,0,0,0,0,0,0,"arabic","Egypt",21,0,0,10,0,0,2019-04-09,380
12512,153067,118,0,0,0,0,0,0,0,0,0,0,"arabic","Libya",9,0,0,3,0,0,2019-04-09,1156
12513,508057,42,0,0,0,0,0,0,0,0,0,0,"arabic","Location hidden",22,0,0,14,0,0,2019-04-08,39
12514,152772,50,0,0,0,0,0,0,0,0,0,0,"arabic","Location hidden",97,2,0,34,0,0,2019-04-11,991
12515,126150,275,5,0,1,1,1,0,1,0,0,0,"arabic","Libya",30,0,0,6,0,0,2019-04-11,1478
12516,655688,3,0,0,0,0,0,0,0,0,0,0,"arabic","Bahrain",31,0,0,17,0,0,2019-04-18,70
12517,781207,2,0,0,0,0,0,0,0,0,0,0,"arabic","Jordan",28,0,0,16,0,0,2019-04-18,718
12518,142694,3,0,0,0,0,0,0,0,0,0,0,"arabic","Sudan",29,0,0,16,0,0,2019-04-18,968
12519,67515,1,1,0,0,0,0,0,0,0,0,0,"arabic","Austria",27,0,2,18,0,0,2019-04-16,1369
12520,67515,2,0,0,0,0,0,0,0,0,0,0,"arabic","France",25,0,3,15,0,0,2019-04-16,1369
12521,804888,0,0,0,0,0,0,0,0,0,0,0,"arabic","Egypt",25,0,0,11,0,0,2019-04-16,570
12522,158820,3,4,0,0,0,1,0,0,0,0,0,"arabic","UAE",33,0,3,25,0,0,2019-04-16,1122
12523,136363,63,2,0,0,0,0,0,0,0,0,0,"arabic","Libya",15,0,0,7,0,0,2019-04-16,1335
12524,781538,3,0,0,0,0,0,0,0,0,0,0,"arabic","Jordan",26,0,0,17,0,0,2019-04-10,718
12525,673567,26,5,0,0,1,3,0,0,0,0,0,"arabic","Switzerland",39,0,0,18,0,0,2019-04-24,1370
12526,67387,1,0,0,0,0,0,0,0,0,0,0,"arabic","Austria",20,0,0,8,0,0,2019-04-24,1369
12527,474926,25,1,0,0,0,1,0,0,0,0,0,"arabic","Egypt",40,0,0,19,0,0,2019-04-24,938
12528,1900858,726,109,0,8,1,26,0,0,0,0,0,"arabic","UAE",25,0,0,12,0,0,2019-04-24,1323
12529,383371,0,0,0,0,0,0,0,0,0,0,0,"arabic","Egypt",26,0,0,11,0,0,2019-04-23,823
12530,97107,0,0,0,0,0,0,0,0,0,0,0,"arabic","Egypt",67,0,0,33,0,0,2019-04-23,986
12531,85621,122,0,0,1,0,0,0,0,0,0,0,"arabic","Libya",26,0,1,14,0,0,2019-04-30,1170
12532,261611,0,0,0,0,0,0,0,0,0,0,0,"arabic","Egypt",67,0,0,33,0,0,2019-04-23,1002
12533,174487,118,0,0,0,0,0,0,0,0,0,0,"arabic","Libya",26,0,1,14,0,0,2019-04-30,1178
12534,170741,126,4,0,3,0,0,0,0,0,0,0,"arabic","Libya",50,0,0,17,0,0,2019-04-23,1466
12535,10849,56,0,0,0,0,0,0,0,0,190,31884,"arabic","Location hidden",19,0,0,12,0,0,2019-04-30,957
12536,515235,577,27,0,3,0,12,0,2,0,0,0,"arabic","Location hidden",8,0,0,4,0,0,2019-04-10,1332
12537,NA,121,3,0,0,0,0,0,0,0,0,0,"arabic","Libya",34,0,0,16,0,0,2019-04-30,810
12538,146422,8,0,0,1,0,0,0,0,0,0,0,"arabic","UAE",20,0,2,10,0,0,2019-04-10,52
12539,664331,32,3,0,0,0,0,0,0,0,0,0,"arabic","Switzerland",36,0,2,15,0,0,2019-04-10,1370
12540,1280810,794,40,0,4,0,11,0,0,0,0,0,"arabic","Jordan",12,0,0,8,0,0,2019-04-29,389
12541,139677,66,1,0,0,0,0,0,0,0,0,0,"arabic","Libya",8,0,0,4,0,0,2019-04-29,1335
12542,9576,66,0,0,2,0,0,0,0,0,207,43031,"arabic","Location hidden",20,0,0,15,0,0,2019-04-29,957
12543,158923,54,0,0,0,0,0,0,0,0,0,0,"arabic","Syria",89,0,1,50,0,0,2019-04-29,1107
12544,508375,25,7,0,0,0,1,0,0,0,0,0,"arabic","Location hidden",23,0,4,14,0,0,2019-04-28,39
12545,508375,26,4,0,0,0,0,0,0,0,0,0,"arabic","Tunisia",23,0,4,14,0,0,2019-04-28,39
12546,955369,421,25,0,2,2,4,0,0,0,0,0,"arabic","Location hidden",32,0,0,13,0,0,2019-04-26,818
12547,402756,3,1,0,0,0,0,0,0,0,0,0,"arabic","Jordan",25,0,0,18,0,0,2019-04-25,1127
12548,175762,1,0,0,0,0,0,0,0,0,0,0,"arabic","Sweden",34,0,0,17,0,0,2019-04-17,471
12549,9025940,1,0,0,0,0,0,0,0,0,0,0,"arabic","Turkey",32,1,1,17,0,0,2019-04-17,1485
12550,481420,0,0,0,0,0,0,0,0,0,0,0,"arabic","Egypt",31,0,0,18,0,0,2019-04-22,241
12551,170345,90,0,0,0,0,0,0,0,0,0,0,"arabic","Libya",9,0,0,5,0,0,2019-04-22,1466
12552,299852,699,9,0,2,0,0,0,0,0,0,0,"arabic","Libya",8,0,0,4,0,0,2019-04-22,1169
12553,NA,67,0,0,0,0,0,0,0,0,0,0,"arabic","Libya",13,0,0,5,0,0,2019-04-23,1174
12554,235134,8,0,0,0,0,0,0,0,0,0,0,"arabic","Egypt",21,0,0,9,0,0,2019-04-23,844
12555,170741,110,3,0,2,0,1,0,0,0,0,0,"arabic","Libya",104,1,0,46,0,0,2019-04-23,1466
12556,67397,2,0,0,0,0,0,0,1,0,0,0,"arabic","Austria",24,0,0,15,0,0,2019-04-23,1369
12557,955308,279,8,0,2,1,1,0,0,0,0,0,"arabic","Location hidden",23,0,0,7,0,0,2019-04-23,818
12558,208692,138,10,0,1,0,5,0,0,0,0,0,"arabic","Egypt",50,0,0,20,0,0,2019-04-23,386
12559,153655,613,21,0,0,0,2,0,0,0,0,0,"arabic","Egypt",9,0,0,4,0,0,2019-04-23,1474
12560,135322,90,7,0,0,0,0,0,0,0,0,0,"arabic","Libya",18,0,0,8,0,0,2019-04-23,1473
12561,155957,10,5,0,0,0,1,0,0,0,0,0,"arabic","Lebanon",18,0,0,13,0,0,2019-04-23,76
12562,673127,32,2,0,0,0,1,0,0,0,0,0,"arabic","Switzerland",36,0,0,16,0,0,2019-04-23,1370
12563,474509,4,2,0,0,0,0,0,0,0,0,0,"arabic","Canada",39,0,0,21,0,0,2019-04-23,938
12564,330158,168,9,0,1,0,2,0,0,0,0,0,"arabic","Egypt",26,0,0,15,0,0,2019-04-23,933
12565,135640,88,9,0,0,1,2,0,0,0,0,0,"arabic","Libya",66,0,0,30,0,0,2019-04-25,1473
12566,NA,48,1,0,0,0,0,0,0,0,0,0,"arabic","Libya",32,0,0,17,0,0,2019-04-25,1130
12567,403387,877,79,0,3,7,99,0,0,0,0,0,"arabic","Libya",17,1,0,9,0,0,2019-04-25,1210
12568,123407,0,0,0,0,0,0,0,0,0,0,0,"arabic","US",28,0,1,11,0,0,2019-04-25,1386
12569,330041,70,1,0,1,0,0,0,0,0,0,0,"arabic","Egypt",25,0,0,16,0,0,2019-04-25,933
12570,146479,0,0,0,0,0,0,0,0,0,0,0,"arabic","Iraq",53,0,0,20,0,0,2019-04-25,311
12571,1274671,112,8,0,0,0,1,0,0,0,0,0,"arabic","Jordan",14,0,0,7,0,0,2019-04-25,389
12572,613156,241,8,0,1,0,0,0,0,0,0,0,"arabic","Egypt",8,0,0,4,0,0,2019-04-25,380
12573,613156,267,7,0,1,0,4,0,0,0,0,0,"arabic","Egypt",7,0,0,3,0,0,2019-04-25,380
12574,475075,50,12,0,2,0,5,0,0,0,0,0,"arabic","Egypt",38,0,0,18,0,0,2019-04-25,938
12575,234729,2,0,0,0,0,0,0,0,0,0,0,"arabic","Egypt",27,0,0,15,0,0,2019-04-19,844
12576,19460757,446,36,0,4,0,11,0,1,0,0,0,"arabic","UAE",28,0,0,17,0,0,2019-04-19,763
12577,154708,5,1,0,0,0,0,0,0,0,0,0,"arabic","Lebanon",19,0,1,13,0,0,2019-04-19,76
12578,123436,0,0,0,0,0,0,0,0,0,0,0,"arabic","Egypt",33,0,0,18,0,0,2019-04-19,1386
12579,99120,29,0,0,0,0,0,0,0,0,0,0,"arabic","Tunisia",18,0,0,10,0,0,2019-04-19,41
12580,304631,35,9,0,2,1,10,0,0,0,1729,22243,"arabic","UK",17,0,0,12,0,0,2019-04-19,813
12581,NA,21,0,0,0,1,0,0,1,0,0,0,"arabic","Libya",29,0,0,19,0,0,2019-04-19,1130
12582,349327,0,0,0,0,0,0,0,0,0,0,0,"arabic","Turkey",9,0,0,6,0,0,2019-04-19,7
12583,191841,2,0,0,0,0,0,0,0,0,0,0,"arabic","Egypt",36,0,0,22,0,0,2019-04-19,1029
12584,1406425,1,0,0,1,0,0,0,0,0,0,0,"arabic","UAE",26,0,0,12,0,0,2019-04-18,54
12585,217487,31,0,0,0,0,0,0,0,0,0,0,"arabic","Tunisia",10,0,0,4,0,0,2019-04-18,40
12586,99128,14,0,0,0,0,0,0,0,0,0,0,"arabic","Tunisia",10,0,0,4,0,0,2019-04-18,41
12587,234942,7,0,0,0,0,0,0,0,0,0,0,"arabic","Egypt",28,0,0,15,0,0,2019-04-21,844
12588,99118,36,2,0,0,0,0,0,0,0,0,0,"arabic","Tunisia",19,0,0,10,0,0,2019-04-21,41
12589,132050,164,0,0,1,0,0,0,0,0,0,0,"arabic","Libya",12,0,0,8,0,0,2019-04-21,1261
12590,2630,33,0,0,0,0,0,0,0,0,87,10191,"arabic","Location hidden",19,0,0,12,0,0,2019-04-21,957
12591,955143,201,18,0,0,0,2,0,0,0,0,0,"arabic","Location hidden",27,0,0,14,0,0,2019-04-21,818
12592,67435,2,0,0,0,0,0,0,0,0,0,0,"arabic","France",22,0,0,13,0,0,2019-04-20,1369
12593,138362,0,0,0,0,0,0,0,0,0,0,0,"arabic","Russia",23,0,0,13,0,0,2019-04-20,1093
12594,217654,42,0,0,0,0,0,0,0,0,0,0,"arabic","Tunisia",4,0,0,1,0,0,2019-04-20,40
12595,99109,21,0,0,0,0,0,0,0,0,0,0,"arabic","Tunisia",4,0,0,1,0,0,2019-04-20,41
12596,217654,39,0,0,1,0,0,0,0,0,611,7353,"arabic","Tunisia",15,0,0,10,0,0,2019-04-20,40
12597,99109,16,1,0,0,0,0,0,0,0,224,7353,"arabic","Tunisia",15,0,0,10,0,0,2019-04-20,41
12598,507704,141,3,0,2,1,0,0,0,0,0,0,"arabic","Location hidden",19,0,0,12,0,0,2019-04-20,39
12599,99109,32,0,0,0,0,0,0,0,0,0,0,"arabic","Tunisia",19,0,0,12,0,0,2019-04-20,41
12600,217654,62,0,0,0,0,0,1,0,0,0,0,"arabic","Tunisia",19,0,0,12,0,0,2019-04-20,40
12601,2443,32,0,0,1,0,0,0,0,0,77,40181,"arabic","Location hidden",17,0,0,11,0,0,2019-04-20,957
12602,138362,3,0,0,0,0,0,0,0,0,0,0,"arabic","Russia",23,0,0,13,0,0,2019-04-20,1093
12603,473075,32,7,0,0,1,2,0,0,0,0,0,"arabic","Canada",39,0,0,21,0,0,2019-04-20,938
12604,954965,111,8,0,0,0,0,0,0,0,0,0,"arabic","Location hidden",23,0,0,15,0,0,2019-04-20,818
12605,99109,52,3,0,0,2,0,0,0,0,0,0,"arabic","Tunisia",22,0,1,9,0,0,2019-04-20,41
12606,507704,59,6,0,0,0,1,0,0,0,0,0,"arabic","Tunisia",17,0,0,12,0,0,2019-04-19,39
12607,152584,130,2,0,0,0,2,0,0,0,0,0,"arabic","Libya",8,0,0,3,0,0,2019-04-04,1156
12608,98594,16,0,0,0,0,0,0,0,0,0,0,"arabic","Tunisia",19,0,0,9,0,0,2019-04-04,41
12609,135904,488,5,0,10,1,0,0,0,0,0,0,"arabic","Libya",56,0,1,18,0,1,2019-04-04,815
12610,1246342,57,7,0,0,0,3,0,0,0,0,0,"arabic","Egypt",13,0,0,3,0,0,2019-04-04,996
12611,658439,39,0,0,0,0,0,0,0,0,0,0,"arabic","Switzerland",42,0,1,23,0,0,2019-04-04,1370
12612,658439,46,3,0,1,0,0,1,0,0,0,0,"arabic","Switzerland",41,0,1,16,0,0,2019-04-04,1370
12613,205256,6,0,0,0,0,0,0,0,0,0,0,"arabic","Tunisia",30,0,0,16,0,0,2019-04-04,115
12614,77006,77,0,0,0,0,0,0,0,0,0,0,"arabic","Libya",12,0,0,5,0,0,2019-04-04,791
12615,603336,4,0,0,0,0,0,0,0,0,0,0,"arabic","Tunisia",21,0,0,13,0,0,2019-04-03,754
12616,504103,29,0,0,2,0,0,0,0,0,0,0,"arabic","Location hidden",20,0,0,12,0,0,2019-04-03,39
12617,1022965,24,1,0,1,0,0,0,0,0,0,0,"arabic","UAE",27,0,1,12,0,0,2019-04-03,49
12618,1140023,2,0,0,0,0,0,0,0,0,0,0,"arabic","Egypt",28,0,0,13,0,0,2019-04-03,71
12619,232657,1,0,0,0,0,0,0,0,0,0,0,"arabic","Egypt",28,0,0,13,0,0,2019-04-03,844
12620,171416,205,2,0,4,0,0,0,0,0,0,0,"arabic","Libya",12,0,0,4,0,0,2019-04-03,1190
12621,232571,5,0,0,0,0,0,0,0,0,0,0,"arabic","Egypt",30,0,0,15,0,0,2019-04-03,844
12622,948573,280,11,0,1,0,1,0,0,0,0,0,"arabic","Location hidden",31,0,0,16,0,0,2019-04-03,818
12623,151884,58,1,0,0,0,0,0,0,0,0,0,"arabic","Location hidden",59,0,0,34,0,0,2019-04-03,991
12624,98598,26,0,0,0,0,0,0,0,0,0,0,"arabic","Tunisia",23,0,0,13,0,0,2019-04-03,41
12625,167147,78,0,0,0,0,0,0,0,0,0,0,"arabic","Libya",24,0,0,10,0,0,2019-04-03,1466
12626,976947,205,8,0,0,0,0,0,0,0,0,0,"arabic","Location hidden",36,0,1,22,0,0,2019-04-03,788
12627,605519,133,0,0,0,0,0,0,0,0,0,0,"arabic","Egypt",26,0,0,16,0,0,2019-04-03,380
12628,605519,124,1,0,1,0,0,0,0,0,0,0,"arabic","Egypt",20,0,2,9,0,0,2019-04-03,380
12629,332754,513,2,0,2,0,0,1,0,0,0,0,"arabic","Libya",13,0,0,7,0,0,2019-04-03,1404
12630,171416,119,1,0,0,0,0,0,0,0,0,0,"arabic","Libya",11,0,0,6,0,0,2019-04-03,1190
12631,124063,136,0,0,0,0,0,0,0,0,0,0,"arabic","Libya",8,0,0,5,0,0,2019-04-03,1191
12632,317615,268,22,0,16,2,0,0,0,0,0,0,"arabic","Libya",103,0,0,88,0,0,2019-04-01,828
12633,126271,184,45,0,7,0,37,3,0,0,0,0,"arabic","Libya",7,0,0,3,0,0,2019-04-01,1218
12634,131771,346,14,0,3,3,0,0,0,0,0,0,"arabic","Libya",6,0,0,0,0,0,2019-04-02,1342
12635,367230,44,1,0,0,0,0,0,0,0,0,0,"arabic","Libya",26,0,0,13,0,0,2019-04-02,397
12636,55535,150,1,0,0,0,0,0,0,0,0,0,"arabic","Libya",6,0,0,3,0,0,2019-04-05,1198
12637,NA,163,13,0,0,0,0,1,0,0,0,0,"arabic","Libya",4,0,0,3,0,0,2019-04-05,1341
12638,1246342,44,1,0,0,0,0,0,0,0,0,0,"arabic","Egypt",11,0,0,6,0,0,2019-04-04,996
12639,174375,65,2,0,0,0,0,0,0,0,0,0,"arabic","Libya",12,0,0,7,0,0,2019-04-28,1178
12640,171035,18,0,0,0,0,0,0,0,0,13,13,"arabic","Libya",26,0,1,11,0,0,2019-04-28,1466
12641,NA,158,5,0,0,0,0,0,0,0,0,0,"arabic","Libya",15,0,0,11,0,0,2019-04-28,1185
12642,820,10,0,0,0,0,0,0,0,0,0,0,"arabic","Libya",6,0,0,1,0,0,2019-04-28,1315
12643,171035,21,2,0,0,0,0,0,0,0,16,16,"arabic","Libya",89,0,1,38,0,0,2019-04-28,1466
12644,298424,1763,31,0,3,4,1,1,1,0,0,0,"arabic","Libya",5,0,0,2,0,0,2019-04-28,820
12645,25107,76,4,0,0,2,0,2,1,0,0,0,"arabic","Libya",4,0,0,3,0,0,2019-04-27,817
12646,672,39,0,0,0,0,0,0,0,0,0,0,"arabic","Libya",77,0,0,35,0,0,2019-04-27,1393
12647,672,28,0,0,0,0,0,0,0,0,0,0,"arabic","Libya",77,0,0,35,0,0,2019-04-27,1393
12648,59896,103,3,0,0,0,0,2,0,0,0,0,"arabic","Libya",10,0,0,3,0,0,2019-04-27,1198
12649,3941,68,1,0,0,0,0,2,1,0,0,0,"arabic","Libya",20,0,0,9,0,0,2019-04-27,1479
12650,100154,231,77,0,4,1,55,0,1,0,0,0,"arabic","Libya",49,0,2,21,0,0,2019-04-27,1333
12651,6802,117,2,0,0,0,0,0,1,0,0,0,"arabic","Libya",26,0,0,11,0,0,2019-04-07,934
12652,21341,37,0,0,0,0,0,0,0,0,0,0,"arabic","Libya",14,0,0,8,0,0,2019-04-07,817
12653,NA,76,0,0,1,0,0,0,0,0,0,0,"arabic","Location hidden",13,0,0,7,0,0,2019-04-07,957
12654,107502,191,15,0,6,0,5,0,0,0,0,0,"arabic","Libya",32,0,0,17,0,0,2019-04-07,943
12655,NA,107,1,0,0,1,0,0,0,0,0,0,"arabic","Libya",67,0,0,30,0,0,2019-04-07,1115
12656,21341,53,2,0,3,0,0,0,0,0,0,0,"arabic","Libya",29,0,0,10,0,0,2019-04-07,817
12657,NA,76,0,0,0,0,0,0,0,0,0,0,"arabic","Location hidden",19,0,0,10,0,0,2019-04-07,957
12658,83408,123,3,0,0,0,0,0,0,0,0,0,"arabic","Libya",1,0,0,1,0,0,2019-04-08,1170
12659,375117,1721,106,0,7,19,9,5,2,0,0,0,"arabic","Libya",12,0,0,3,0,0,2019-04-08,1210
12660,153067,180,4,0,1,1,0,0,0,0,0,0,"arabic","Libya",9,0,0,6,0,0,2019-04-08,1156
12661,21618,99,3,0,0,0,0,0,0,0,0,0,"arabic","Libya",4,0,0,1,0,0,2019-04-08,817
12662,81549,230,4,0,1,1,1,0,0,0,0,0,"arabic","Libya",9,1,0,7,0,0,2019-04-08,990
12663,171362,171,3,0,2,0,0,0,0,0,0,0,"arabic","Libya",10,0,0,7,0,0,2019-04-08,1466
12664,190232,468,26,0,3,0,3,0,0,0,0,0,"arabic","Libya",6,0,0,4,0,0,2019-04-08,1223
12665,NA,303,25,0,6,3,15,0,0,0,0,0,"arabic","Libya",11,0,0,4,0,0,2019-04-08,1115
12666,81770,83,1,0,0,0,0,0,0,0,0,0,"arabic","Libya",12,0,0,8,0,0,2019-04-08,1188
12667,1436,81,1,0,0,1,0,0,0,0,0,0,"arabic","Libya",7,0,0,5,0,0,2019-04-08,1187
12668,1119,123,0,0,0,0,0,0,0,0,0,0,"arabic","Location hidden",11,0,0,6,0,0,2019-04-08,957
12669,1119,32,1,0,0,0,0,0,0,0,106,106,"arabic","Location hidden",1,0,0,1,0,0,2019-04-08,957
12670,136793,40,1,0,0,1,6,0,0,0,0,0,"arabic","Libya",9,0,0,2,0,0,2019-04-12,1335
12671,NA,591,63,0,2,13,3,40,6,0,0,0,"arabic","Libya",9,0,0,3,0,0,2019-04-12,442
12672,322183,397,40,0,37,0,1,0,0,0,0,0,"arabic","Libya",104,0,0,83,0,0,2019-04-12,828
12673,1578,33,1,0,1,0,1,0,0,0,0,0,"arabic","Location hidden",27,1,0,18,1,0,2019-04-12,957
12674,144217,346,3,0,0,0,2,0,0,0,0,0,"arabic","Egypt",14,0,0,6,0,0,2019-04-12,1474
12675,25485,55,0,0,2,1,0,0,0,0,0,0,"arabic","Libya",11,0,0,4,0,0,2019-04-12,817
12676,NA,324,16,0,1,2,0,6,0,0,0,0,"arabic","Libya",7,0,0,5,0,0,2019-04-12,1217
12677,25485,37,1,0,2,0,2,0,0,0,0,0,"arabic","Libya",10,0,0,5,0,0,2019-04-12,817
12678,469907,4,0,0,0,0,0,0,0,0,0,0,"arabic","Egypt",42,0,0,23,0,0,2019-04-12,938
12679,84103,119,3,0,0,0,0,1,6,0,0,0,"arabic","Libya",10,0,0,8,0,0,2019-04-12,1170
12680,26989,321,11,0,0,0,0,3,0,0,0,0,"arabic","Libya",9,0,0,5,0,0,2019-04-12,1016
12681,38435,207,4,0,0,0,0,1,1,0,0,0,"arabic","Libya",1,0,0,1,0,0,2019-04-12,950
12682,197920,435,18,0,1,0,0,4,1,0,6588,6588,"arabic","Libya",7,0,0,3,0,0,2019-04-12,1092
12683,24289,16,0,0,0,0,0,0,0,0,0,0,"arabic","Jordan",27,0,0,17,0,0,2019-04-12,22
12684,10811,34,5,0,0,0,16,0,0,0,0,0,"arabic","Libya",2,0,0,1,0,0,2019-04-12,1317
12685,865694,10,3,0,0,0,0,1,0,0,0,0,"arabic","UAE",10,0,0,7,0,0,2019-04-11,242
12686,123458,0,0,0,0,0,0,0,0,0,0,0,"arabic","Egypt",30,0,0,17,0,0,2019-04-11,1386
12687,71210,119,13,0,1,1,16,1,0,0,0,0,"arabic","Libya",21,0,0,12,0,0,2019-04-11,1306
12688,NA,283,25,0,1,0,0,19,0,0,0,0,"arabic","Libya",23,0,0,12,0,0,2019-04-14,1217
12689,494,38,1,0,1,0,0,2,0,0,0,0,"arabic","Libya",31,0,0,19,0,0,2019-04-14,1304
12690,137486,94,0,0,2,0,1,0,0,0,0,0,"arabic","Libya",84,1,1,23,0,0,2019-04-14,1335
12691,26033,77,4,0,0,0,0,0,0,0,0,0,"arabic","Libya",13,0,0,9,0,0,2019-04-14,817
12692,231085,10,0,0,0,0,0,0,0,0,0,0,"arabic","Egypt",65,0,0,36,0,0,2019-04-14,574
12693,137486,248,14,0,4,0,3,0,0,0,0,0,"arabic","Libya",13,0,0,6,0,0,2019-04-14,1335
12694,481588,2,0,0,0,0,0,0,0,0,0,0,"arabic","Egypt",27,0,0,16,0,0,2019-04-14,241
12695,NA,143,5,0,0,2,4,0,0,0,0,0,"arabic","Germany",13,0,0,5,0,0,2019-04-14,1146
12696,NA,623,15,0,0,6,2,0,0,0,0,0,"arabic","Libya",11,0,0,5,0,0,2019-04-14,1011
12697,202018,20,0,0,0,0,0,0,0,0,555,555,"arabic","Tunisia",21,0,0,16,0,0,2019-04-14,1277
12698,158372,352,13,0,4,1,3,0,0,0,0,0,"arabic","Libya",18,0,0,10,0,0,2019-04-14,815
12699,67558,0,0,0,0,0,0,0,0,0,0,0,"arabic","France",20,0,0,11,0,0,2019-04-14,1369
12700,135663,109,6,0,3,0,1,0,0,0,0,0,"arabic","Libya",18,0,0,10,0,0,2019-04-14,1473
12701,781404,8,0,0,0,0,0,0,0,0,0,0,"arabic","Jordan",22,0,0,12,0,0,2019-04-14,718
12702,172559,7,0,0,0,0,0,0,0,0,82,82,"arabic","Libya",26,1,0,16,0,0,2019-04-14,1466
12703,349539,0,0,0,0,0,0,0,0,0,0,0,"arabic","Turkey",12,0,0,7,0,0,2019-04-14,7
12704,26033,79,5,0,1,0,0,0,0,0,0,0,"arabic","Libya",8,0,0,3,0,0,2019-04-14,817
12705,62572,106,1,0,0,0,0,1,2,0,0,0,"arabic","Libya",16,0,0,8,0,0,2019-04-14,1171
12706,1273321,229,16,0,0,2,1,8,1,0,0,0,"arabic","Jordan",31,0,0,16,0,0,2019-04-14,389
12707,128326,90,4,0,0,0,0,0,0,0,1124,1124,"arabic","Libya",37,0,0,23,0,0,2019-04-14,1478
12708,67558,1,0,0,0,0,0,0,0,0,0,0,"arabic","Austria",22,0,0,9,0,0,2019-04-14,1369
12709,330597,62,0,0,0,0,0,0,0,0,0,0,"arabic","Egypt",25,0,0,8,0,0,2019-04-14,933
12710,137486,61,9,0,0,0,1,0,0,0,0,0,"arabic","Libya",25,0,1,14,0,0,2019-04-14,1335
12711,60337,5,0,0,0,0,0,0,0,0,0,0,"arabic","Location hidden",28,0,0,15,0,0,2019-04-14,802
12712,NA,69,5,0,0,0,0,3,6,0,0,0,"arabic","Libya",14,0,0,7,0,0,2019-04-14,1050
12713,120869,7,0,0,0,0,0,0,0,0,0,0,"arabic","Egypt",12,0,0,5,0,0,2019-04-14,985
12714,1300072,192,5,0,0,0,0,2,1,0,0,0,"arabic","Jordan",8,0,0,3,0,0,2019-04-14,3
12715,300837,16,0,0,0,0,0,1,0,0,0,0,"arabic","Palestine",67,0,0,28,0,0,2019-04-13,744
12716,96328,71,12,0,0,0,6,0,0,0,0,0,"arabic","Libya",41,0,0,22,0,0,2019-04-13,1333
12717,NA,2,1,0,0,0,0,0,0,0,0,0,"arabic","Libya",28,0,0,16,0,0,2019-04-17,1224
12718,NA,26,1,0,0,0,0,0,0,0,0,0,"arabic","Libya",26,0,0,17,0,0,2019-04-17,766
12719,NA,1,0,0,0,0,0,0,0,0,0,0,"arabic","Libya",70,3,0,34,0,0,2019-04-17,1224
12720,1245715,54,2,0,0,0,0,0,0,0,0,0,"arabic","Egypt",12,0,0,4,0,0,2019-04-17,996
12721,5046,2,0,0,0,0,0,0,0,0,0,0,"arabic","Not available",122,0,1,65,0,0,2019-04-17,1110
12722,64139,109,9,0,1,0,2,2,0,0,0,0,"arabic","Libya",44,3,0,20,0,0,2019-04-17,1391
12723,16134,35,4,0,0,0,0,0,3,0,0,0,"arabic","Libya",82,0,0,34,0,0,2019-04-17,1199
12724,5046,2,0,0,0,0,0,0,0,0,0,0,"arabic","Not available",12,0,0,5,0,0,2019-04-17,1110
12725,148138,77,0,0,1,0,0,0,0,0,0,0,"arabic","Egypt",23,0,0,15,0,0,2019-04-17,1474
12726,4046,15,2,0,0,0,0,0,0,0,0,0,"arabic","Libya",40,0,0,24,0,0,2019-04-16,830
12727,1119,23,0,0,0,0,0,0,0,0,0,0,"arabic","Libya",6,0,0,4,0,0,2019-04-06,1187
12728,174847,294,14,0,1,0,2,0,0,0,0,0,"arabic","Libya",4,0,0,2,0,0,2019-04-06,1190
12729,215377,54,3,0,1,0,0,0,0,0,1554,1554,"arabic","Tunisia",4,0,0,2,0,0,2019-04-06,40
12730,141465,282,2,0,0,0,0,0,0,0,0,0,"arabic","Egypt",12,0,0,7,0,0,2019-04-06,1474
12731,170765,80,2,0,1,0,0,3,0,0,0,0,"arabic","Libya",7,0,0,2,0,0,2019-04-06,1178
12732,NA,49,1,0,0,0,0,0,0,0,0,0,"arabic","Libya",14,0,0,6,0,0,2019-04-06,766
12733,1119,25,0,0,0,0,0,0,0,0,0,0,"arabic","Libya",13,0,0,6,0,0,2019-04-06,1187
12734,81084,110,1,0,1,0,0,0,0,0,0,0,"arabic","Libya",11,0,0,7,0,0,2019-04-06,1188
12735,NA,120,13,0,0,0,0,4,4,0,0,0,"arabic","Libya",12,0,0,5,0,0,2019-04-06,1382
